ID,v,h
2703,377,92.29,20087.89307
2704,377,85.0494,19740.21669
2705,377,66.301,20074.53541
2706,377,73.3517,19597.44708
2707,377,71.1864,13826.816
2708,377,85.7674,13068.00068
2709,377,58.6894,13953.54185
2710,377,89.7299,11947.95451
2711,377,64.8821,13692.11717
2712,377,87.3435,14624.3013
2713,377,70.7603,13310.04341
2714,377,50.1268,12988.77761
2715,377,65.1031,13596.13427
2716,377,75.3043,13713.76944
2717,377,68.9114,15402.62458
2718,377,58.2395,11474.29602
2719,377,46.846,11101.12944
2720,377,55.6817,14701.7486
2721,377,67.4399,16455.49309
2722,377,95.9232,13884.71895
2723,377,81.0878,12903.68194
2724,377,61.2763,11884.22284
2725,377,69.6638,12381.5214
2726,377,73.1275,12643.84475
2727,377,72.1763,12147.25665
2728,377,82.8764,11895.0591
2729,377,62.497,12347.21374
2730,377,87.2369,12850.58237
2731,377,60.5688,12614.59452
2732,377,74.3441,11939.86824
2733,377,65.7624,12298.28164
2734,377,87.171,13011.10135
2735,377,87.4559,11798.41203
2736,377,77.5894,13518.37089
2737,377,84.1078,14195.40696
2738,377,80.8445,11712.56827
2739,377,60.3678,12463.2862
2740,377,55.6446,11979.28223
2741,377,85.0302,13058.51706
2742,377,82.0693,13276.39643
2743,377,85.1497,11770.26994
2744,377,79.3493,12374.37851
2745,377,103.098,11343.00097
2746,377,50.994,14356.44822
2747,377,50.9029,9308.935638
2748,377,61.9867,22195.12536
2749,377,67.0743,10015.03643
2750,377,81.1048,14837.96439
2751,377,57.6721,13142.26264
2752,377,82.7821,12696.04771
2753,377,65.6642,15259.69969
2754,377,61.1434,18076.82604
2755,377,46.1491,13759.51751
2756,377,43.3364,6539.878812
2757,377,68.804,12866.85925
2758,377,68.3864,12278.27437
2759,377,55.1107,12324.74352
2760,377,55.7327,12740.7321
2761,377,52.8244,13002.85675
2762,377,72.2497,12480.94875
2763,377,42.9745,7891.164077
2764,377,38.1,6268.468967
2765,377,86.3418,10936.93434
2766,377,56.2637,10495.95069
2767,377,58.6679,14082.70325
2768,377,83.2131,19485.48518
2769,377,88.152,20742.35141
2770,377,72.4683,18534.06245
2771,377,71.5347,19002.16309
2772,377,38.7858,9170.507521
2773,377,60.0565,8171.730933
2774,377,38.7344,7402.284331
2775,377,62.3922,15738.3676
2776,377,60.9889,23509.37376
2777,377,77.7789,20351.30673
2778,377,56.8388,20628.42913
2779,377,51.1871,20656.79392
2780,377,70.3161,20072.04529
2781,377,63.6873,23109.20492
2782,377,53.9741,8300.360213
2783,377,70.663,13621.49959
2784,377,78.7697,12196.10941
2785,377,90.3595,11721.18302
2786,377,63.6342,13708.31106
2787,377,77.943,12399.65791
2788,377,138.8185,11652.51099
2789,377,97.83,12194.01949
2790,377,67.9895,12161.0793
2791,377,97.0636,11886.36654
2792,377,94.3856,12248.55071
2793,377,93.3248,10847.52469
2794,377,91.1121,12261.56528
2795,377,79.9883,11800.20472
2796,377,79.098,12116.56942
2797,377,60.8724,12251.22034
2798,377,72.9169,11622.37514
2799,377,93.9849,12130.94539
2800,377,62.1484,17673.88078
2801,377,108.2793,11331.40035
2802,377,101.4445,10782.62931
2803,377,139.6297,12915.31935
2804,377,73.7997,11090.91196
2805,377,190.86,12601.80905
2806,377,116.4925,9462.244501
2807,377,93.8733,11972.61643
2808,377,198.8122,10401.91345
2809,377,160.0804,9141.200774
2810,377,78.1221,11463.74486
2811,377,74.8922,11457.0219
2812,377,57.4059,12629.04078
2813,377,55.9829,13011.32677
2814,377,53.9789,13416.94619
2815,377,120.0284,13130.37393
2816,377,134.7374,7325.401456
2817,377,27.2485,10702.4867
2818,377,24.598,11071.88804
2819,377,27.9202,6310.154575
2820,377,47.5477,7630.757031
2821,377,36.2573,8933.425388
2822,377,130.0664,13510.77438
2823,377,147.6499,11948.17296
2824,377,51.6332,11529.91509
2825,377,54.2754,9377.775319
2826,377,54.9439,9246.906393
2827,377,56.2028,9736.358726
2828,377,51.5734,6781.62465
2829,377,52.4422,6205.018142
2830,377,41.6224,6669.165355
2831,377,49.4991,6904.07124
2832,377,34.951,7690.970677
2833,377,37.4265,7144.864375
2834,377,36.9331,6250.749824
2835,377,47.3922,6527.423277
2836,377,105.6611,11434.05801
2837,377,110.1153,12336.78904
2838,377,167.8597,14287.23875
2839,377,54.0814,14256.84249
2840,377,55.0753,11721.37017
2841,377,109.722,12234.85688
2842,377,50.2288,12316.92856
2843,377,56.9711,8707.968272
2844,377,34.7577,7776.75494
2845,377,51.243,7514.685376
2846,377,67.0214,12322.75483
2847,377,41.2649,7164.456891
2848,377,48.96,11756.73409
2849,377,45.092,7614.256922
2850,377,46.1989,14881.7735
2851,377,45.0803,9030.181663
2852,377,42.6092,6954.224573
2853,377,66.6301,12287.07414
2854,377,58.2455,6982.546698
2855,377,59.954,10775.33703
2856,377,58.2841,11462.17495
2857,377,64.1189,10534.337
2858,377,50.6149,11170.60057
2859,377,54.6791,10046.38026
2860,377,51.6719,10322.80903
2861,377,49.4106,15534.83789
2862,377,72.9278,17598.98924
2863,377,144.8134,22333.83863
2864,377,144.1213,20230.80988
2865,377,114.6733,20299.70534
2866,377,246.0337,15903.8839
2867,377,126.3464,13326.08026
2868,377,87.3003,13362.50113
2869,377,111.3139,11894.33942
2870,377,84.9833,10645.77096
2871,377,117.299,10504.50514
2872,377,117.496,11570.65239
2873,377,99.2905,9394.244268
2874,377,76.726,10454.24258
2875,377,78.4949,10239.51423
2876,377,79.0242,7721.655141
2877,377,43.8868,6843.74181
2878,377,39.5893,7306.524433
2879,377,35.4782,7745.305338
2880,377,37.4134,7053.232669
2881,377,41.8736,7564.325018
2882,377,50.587,7217.836873
2883,377,52.8117,9922.926385
2884,377,58.192,8548.189441
2885,377,53.9885,7985.222411
2886,377,86.5609,11369.00125
2887,377,93.6022,10478.26434
2888,377,131.8357,9902.908368
2889,377,142.5949,10210.28146
2890,377,71.7814,9360.465617
2891,377,67.4142,10086.57189
2892,377,66.5281,7373.932437
2893,377,35.7468,6895.042751
2894,377,55.8431,8136.285541
2895,377,47.5173,12471.10663
2896,377,88.7872,10092.59792
2897,377,154.1732,9099.618788
2898,377,97.2562,7937.849711
2899,377,127.3914,7395.249009
2900,377,101.6238,7992.757758
2901,377,46.6714,7378.378958
2902,377,87.5194,9705.149759
2903,377,130.8195,11924.94377
2904,377,69.0486,8583.369943
2905,377,38.346,7499.420615
2906,377,88.8939,6810.958576
2907,377,49.2863,6756.597588
2908,377,47.2317,7156.87403
2909,377,63.7937,17272.41483
2910,377,52.3427,12542.699
2911,377,41.803,8908.364222
2912,377,58.2526,6801.275155
2913,377,54.95,5814.323787
2914,377,56.6817,5829.6086
2915,377,91.9503,9490.675105
2916,377,78.6964,9951.729162
2917,377,38.7071,5743.372505
2918,377,40.8723,5996.484837
2919,377,63.6762,6628.253564
2920,377,31.2491,6086.294366
2921,377,25.3004,6263.037988
2922,377,32.9132,6633.862507
2923,377,37.6002,6345.767374
2924,377,40.4815,6038.229626
2925,377,36.3719,6286.03311
2926,377,38.7877,6690.166927
2927,377,40.5832,6950.469116
2928,377,39.1896,6384.016824
2929,377,47.3943,5819.934606
2930,377,109.8876,8461.199362
2931,377,126.3385,7835.743492
2932,377,110.5468,10017.41283
2933,377,81.6541,12087.71953
2934,377,107.0961,9659.152447
2935,377,64.7959,9155.493889
2936,377,45.203,12117.29195
2937,377,26.4432,6722.331581
2938,377,41.0479,10453.70044
2939,377,77.3545,16769.84243
2940,377,96.9523,13430.80581
2941,377,145.2228,9312.879383
2942,377,116.674,9774.265579
2943,377,101.8822,8855.161189
2944,377,124.6036,9153.22154
2945,377,132.4666,10588.66201
2946,377,107.2625,11104.75832
2947,377,160.2587,12705.05909
2948,377,122.6847,15563.18913
2949,377,89.5996,11423.97749
2950,377,72.2979,6474.69302
2951,377,47.7624,7506.015227
2952,377,65.6041,11158.90274
2953,377,86.4275,12190.65109
2954,377,95.2294,7962.971329
2955,377,103.9646,12397.09066
2956,377,89.4599,11895.47307
2957,377,94.4261,9653.63638
2958,377,130.7813,9459.638489
2959,377,116.5301,9838.450597
2960,377,117.0217,8716.783153
2961,377,154.1587,10180.96611
2962,377,127.3539,17222.46037
2963,377,76.7113,15227.90526
2964,377,50.5146,15164.67652
2965,378,137.3299,12763.64995
2966,378,66.2416,12062.2188
2967,378,92.4024,11361.57201
2968,378,62.0877,12642.54973
2969,378,50.4532,13738.49938
2970,378,49.6622,14102.01311
2971,378,39.7924,9245.513456
2972,378,40.3257,5978.393574
2973,378,102.9691,14531.09317
2974,378,91.0832,11493.69241
2975,378,42.4999,8303.730981
2976,378,37.8651,5930.650262
2977,378,50.3718,7303.646159
2978,378,90.315,10582.39366
2979,378,47.3556,10552.58171
2980,378,43.408,5793.167316
2981,378,33.775,5297.345549
2982,378,24.7388,6848.015622
2983,378,26.576,9590.311213
2984,378,30.595,7970.18139
2985,378,32.703,8123.44696
2986,378,35.0704,6078.096661
2987,378,33.5934,5144.663588
2988,378,37.6783,4974.827056
2989,378,42.1788,4492.773021
2990,378,36.5455,4311.0254
2991,378,30.1683,4681.451799
2992,378,32.9368,5211.295548
2993,378,33.3703,5463.253166
2994,378,40.5525,7414.471392
2995,378,52.0281,11560.19974
2996,378,45.3847,9477.524764
2997,378,60.6225,7929.534417
2998,378,36.3454,5458.576079
2999,378,32.2782,6350.881986
3000,378,34.4963,5613.764491
3001,378,33.0426,5422.891463
3002,378,37.0717,5644.947324
3003,378,32.7869,5687.687753
3004,378,31.584,6160.678702
3005,378,28.2682,6141.585499
3006,378,28.7723,7678.131466
3007,378,25.0961,16010.09694
3008,378,28.1398,19810.71884
3009,378,25.1669,11067.2631
3010,378,19.1382,5958.264563
3011,380,1.2533,13569.89334
3012,380,1.0662,11675.84637
3013,380,0.8378,13030.37906
3014,380,0.6482,12135.22451
3015,380,0.8659,13448.69789
3016,380,1.2182,13471.85192
3017,380,1.8867,13388.66684
3018,380,0.8449,13018.36902
3019,380,0.7182,12633.01277
3020,380,0.3958,13529.97121
3021,380,0.4226,14515.12583
3022,380,1.4994,13015.79486
3023,380,1.2453,13898.40038
3024,380,2.4574,12257.98421
3025,380,2.2491,12755.89376
3026,380,1.871,13156.48537
3027,380,1.2624,13344.8974
3028,380,1.7186,13439.60495
3029,380,1.5018,13270.02758
3030,380,1.2435,13114.48172
3031,380,1.9012,13900.03345
3032,380,2.8303,13447.02437
3033,380,1.0699,12621.64869
3034,380,1.1207,12393.64897
3035,380,2.1338,13811.08918
3036,380,3.8362,12928.29261
3037,380,1.1581,11831.25517
3038,380,1.2521,12921.56109
3039,380,1.2726,13919.59028
3040,380,0.8938,13908.87215
3041,380,0.8364,11963.45016
3042,380,1.403,12645.84566
3043,380,2.3742,12570.21207
3044,380,2.8694,12693.52827
3045,380,2.9348,13394.16517
3046,380,2.1776,12557.22846
3047,380,2.4271,11810.51538
3048,380,3.0722,13005.69646
3049,380,3.438,12592.9465
3050,380,1.6784,13248.11465
3051,380,2.9447,13906.37922
3052,380,1.3049,14210.5002
3053,380,2.7785,11106.84879
3054,380,5.1662,13238.12397
3055,380,4.2996,14140.78513
3056,380,2.5286,13512.93249
3057,380,3.3878,13460.52852
3058,380,5.0147,13646.36939
3059,380,2.4932,21731.92322
3060,380,1.5598,20842.53229
3061,381,295.1895,8959.644949
3062,381,362.3997,9057.743222
3063,381,283.7168,9866.191824
3064,381,178.2983,8884.082626
3065,381,283.6736,8754.287233
3066,381,206.4366,9726.829548
3067,381,202.6001,18074.51844
3068,381,243.626,15034.77181
3069,381,310.8332,14652.53521
3070,381,220.19,12650.24726
3071,381,279.9142,14118.17978
3072,381,206.9258,13604.82879
3073,381,400.2185,13802.60463
3074,381,463.2029,13459.64199
3075,381,365.9441,11274.21616
3076,381,365.9568,10953.81663
3077,381,300.9711,11073.58772
3078,381,421.9324,11540.53466
3079,381,290.6485,10709.19743
3080,381,278.4982,11749.52306
3081,381,281.9015,11244.45586
3082,381,336.6816,10776.56335
3083,381,228.8487,10633.24127
3084,381,397.6543,12157.64919
3085,381,387.5037,11663.38833
3086,381,476.8362,11194.24838
3087,381,333.7627,10919.71032
3088,381,236.933,11379.01903
3089,381,308.9379,12696.65197
3090,381,201.8354,13391.92312
3091,381,253.7107,14210.09185
3092,381,290.4519,14884.72978
3093,381,262.4411,14967.57003
3094,381,327.8587,18130.04843
3095,381,194.0402,18988.01726
3096,381,124.6043,20685.67718
3097,381,100.6809,20768.13631
3098,381,57.098,14849.26696
3099,381,80.4238,10734.24672
3100,381,70.4024,7013.435117
3101,381,63.5794,15144.8957
3102,381,57.4514,14794.06768
3103,381,67.4147,12288.66449
3104,381,76.5791,11503.73012
3105,381,150.7352,11806.81984
3106,381,162.0911,11298.83479
3107,381,135.7586,11194.69901
3108,381,66.6145,13477.88045
3109,381,82.4486,14791.17499
3110,381,139.6625,12921.59913
3111,381,129.3037,9944.889565
3112,381,103.6923,11873.80132
3113,381,87.9099,11224.3917
3114,381,77.7144,12531.5541
3115,381,65.2824,10666.6467
3116,381,46.9635,12750.53505
3117,381,87.7755,12698.46417
3118,381,57.1313,12185.49409
3119,381,57.4916,11290.30075
3120,381,86.4131,11670.39609
3121,381,114.7095,10921.01231
3122,381,112.281,10365.5935
3123,381,159.8638,11056.06064
3124,381,215.6512,10337.85852
3125,381,115.3997,10962.5235
3126,381,125.975,10243.07265
3127,381,92.8467,9827.615903
3128,381,136.8878,11122.58667
3129,381,126.4318,9759.143079
3130,381,164.1104,9939.84982
3131,381,54.4945,10567.39503
3132,381,82.7867,10411.6319
3133,381,116.3429,9648.018402
3134,381,125.065,10275.94517
3135,381,111.6275,11257.52016
3136,382,55.7995,11395.71502
3137,382,63.9782,11524.99315
3138,382,60.2844,12525.7639
3139,382,56.8818,12321.95044
3140,382,40.745,7723.20424
3141,382,40.7002,5739.957754
3142,382,36.5157,6802.895277
3143,382,57.2872,12992.0278
3144,382,83.8221,11920.94323
3145,382,74.6584,12622.4464
3146,382,40.9551,7745.994747
3147,382,32.8387,13201.24644
3148,382,111.1779,15874.85004
3149,382,85.7583,12425.83795
3150,382,63.8282,11821.99868
3151,382,86.4359,13259.67187
3152,382,46.0256,6910.525036
3153,382,77.5618,11374.54333
3154,382,87.434,10198.85024
3155,382,62.1958,11662.51473
3156,382,69.346,23015.9937
3157,382,110.7125,19572.9766
3158,382,66.9034,18454.80512
3159,382,39.5079,17956.19663
3160,382,47.3266,12565.551
3161,382,92.1249,12339.22287
3162,382,107.9581,13712.4383
3163,382,65.1098,13344.4895
3164,382,70.7024,13184.05241
3165,382,90.5646,13892.42075
3166,382,61.5514,12710.37462
3167,382,43.548,15624.93617
3168,382,66.8172,23439.6325
3169,382,74.0537,16176.41905
3170,382,61.4049,15977.32768
3171,382,72.5663,15921.03991
3172,382,78.1327,14916.73582
3173,382,73.2653,15478.29138
3174,382,103.4383,14153.90961
3175,382,90.6783,17136.69969
3176,382,64.8135,15562.01017
3177,382,71.5466,19315.44506
3178,382,63.3445,13075.27476
3179,382,70.0779,11527.32024
3180,382,112.9044,11193.94984
3181,382,81.6725,14757.04638
3182,382,109.661,37356.38854
3183,382,109.3073,40534.33892
3184,382,86.8673,43466.6238
3185,383,58.065,6374.783915
3186,383,47.246,10278.82783
3187,383,40.3676,6077.176154
3188,383,35.7066,8768.02003
3189,383,34.6349,9474.371603
3190,383,41.7154,6678.256401
3191,383,33.0091,6400.036034
3192,383,30.8079,5817.649931
3193,383,34.0595,5797.15387
3194,383,33.2776,6705.748758
3195,383,25.5041,8468.989741
3196,383,35.7684,11661.22997
3197,383,42.461,8976.658258
3198,383,54.9239,9221.787026
3199,383,72.6802,17874.01315
3200,383,96.2425,11513.79066
3201,383,68.5558,10374.18142
3202,383,59.8523,11828.01431
3203,383,63.4873,12828.09291
3204,383,66.2615,9108.511582
3205,383,82.2705,8597.84612
3206,383,51.9101,5267.699534
3207,383,59.7412,12458.10177
3208,383,43.5179,11685.25743
3209,383,77.4755,17929.15842
3210,383,63.1147,19785.95453
3211,383,177.2786,12258.49123
3212,383,125.5629,10946.01425
3213,383,97.7055,15009.56663
3214,383,116.1505,13996.81128
3215,383,166.7467,11530.33119
3216,383,127.8143,11686.42587
3217,383,52.1083,14352.7709
3218,383,49.0965,28923.02041
3219,383,42.0512,33841.79164
3220,383,63.3201,14466.91905
3221,383,44.9377,12623.01932
3222,383,45.5603,13349.81271
3223,383,71.7275,16906.797
3224,383,38.1545,18460.36741
3225,383,48.3937,13013.91719
3226,383,36.716,10388.99642
3227,383,55.3103,28940.95426
3228,383,67.8413,26740.21809
3229,383,78.7462,12521.61549
3230,383,102.5781,11312.55647
3231,383,70.0975,12333.24047
3232,383,90.0837,14246.00687
3233,383,63.5143,12369.82059
3234,383,90.2724,12700.60784
3235,383,73.0144,14499.47201
3236,383,52.4,17764.56915
3237,383,57.1506,13180.32076
3238,383,40.1152,7532.215916
3239,383,48.3719,7968.550313
3240,383,31.4289,9533.964269
3241,383,72.7059,18429.34028
3242,383,119.6069,13377.33883
3243,383,69.5695,13304.12461
3244,383,137.3257,12048.33438
3245,383,112.2618,13101.54023
3246,383,135.6457,12618.09973
3247,383,104.336,12156.78187
3248,383,79.6298,13691.3289
3249,383,125.4475,12401.07946
3250,383,116.8483,14960.90511
3251,383,154.8214,18571.9585
3252,383,63.9556,15783.36122
3253,383,97.1527,13374.31078
3254,383,95.2276,11933.98422
3255,383,116.7265,11486.88219
3256,383,86.1788,11426.64583
3257,383,65.6631,12406.6354
3258,383,163.3374,12401.81636
3259,383,160.0832,13463.79956
3260,383,121.4212,14102.02237
3261,383,89.6326,13232.73785
3262,383,159.0462,12443.98205
3263,383,115.1111,13488.16637
3264,383,60.7849,12740.30062
3265,383,132.2836,13324.6422
3266,383,165.6583,10822.77226
3267,383,213.6454,12330.52638
3268,383,108.5157,13311.22962
3269,383,118.0064,13102.67816
3270,383,145.3469,11331.73811
3271,383,382.9245,12366.39678
3272,383,158.646,12535.87534
3273,383,104.9562,13441.11696
3274,383,270.4463,12169.14164
3275,383,118.8028,12637.2992
3276,383,216.1597,11177.12214
3277,383,76.4487,11750.28879
3278,383,180.9839,11068.21693
3279,383,233.2664,10126.32028
3280,383,166.7462,9154.713085
3281,383,61.3752,9357.157629
3282,383,110.3947,10512.10078
3283,383,46.8691,10241.55436
3284,383,163.6688,11007.2923
3285,383,72.8526,12672.04886
3286,383,43.5124,11633.03416
3287,383,49.5247,12754.42902
3288,383,54.6306,17743.83243
3289,383,83.9343,12085.94873
3290,383,104.8989,10646.44052
3291,383,75.248,10444.14743
3292,383,105.624,10699.13005
3293,383,77.3297,11500.47966
3294,383,73.6733,14423.8595
3295,383,90.0792,12611.23675
3296,383,63.3021,12574.46363
3297,383,64.1027,12477.72868
3298,383,66.8016,12638.16938
3299,383,84.1445,12861.8569
3300,383,58.8203,11185.05386
3301,383,62.0284,6842.790346
3302,383,36.4891,14620.24073
3303,383,95.5065,20535.41956
3304,383,133.5583,18487.95486
3305,383,154.7371,17403.11235
3306,383,81.8031,9504.332333
3307,383,59.9045,8512.832408
3308,383,63.1531,8809.088851
3309,383,54.6402,9717.526364
3310,383,48.0041,10310.81254
3311,383,40.5114,9784.665234
3312,383,30.0024,9103.776229
3313,383,39.4887,17225.43894
3314,383,46.8023,10976.58376
3315,383,60.6931,14991.9139
3316,383,30.4372,6512.520127
3317,383,95.8403,11454.94581
3318,383,113.8573,10140.30559
3319,383,83.7641,15304.13486
3320,383,53.0969,24242.99427
3321,383,94.1238,5829.62025
3322,383,94.4995,14462.97233
3323,383,110.9295,11501.68713
3324,383,86.1959,10311.4672
3325,383,76.3771,9775.711419
3326,383,107.8347,10432.41671
3327,383,99.9169,10980.78638
3328,383,46.1595,10689.78228
3329,383,57.3436,11424.38587
3330,383,48.3223,16760.5581
3331,383,44.3743,9676.145935
3332,383,48.6597,16898.14359
3333,383,65.6007,10234.37303
3334,383,56.1071,9999.019569
3335,383,51.1972,12698.14487
3336,383,61.1783,8109.108394
3337,383,55.6131,10249.24744
3338,383,62.1197,13142.21655
3339,383,58.8637,11685.15256
3340,383,77.067,10473.70035
3341,383,70.3761,11153.25543
3342,383,89.2136,10306.17659
3343,383,97.7944,9563.168197
3344,383,68.2492,10568.15978
3345,383,69.9678,13359.70632
3346,383,98.385,11546.52765
3347,383,96.8126,10486.7874
3348,383,98.1884,10111.10072
3349,383,77.9083,9959.880925
3350,383,98.4311,12018.89603
3351,383,70.5689,10480.23565
3352,383,66.8307,10140.52629
3353,383,88.1806,12387.41441
3354,383,80.5091,12949.68361
3355,383,102.1955,11448.40223
3356,383,80.0724,10376.78252
3357,383,80.4168,10319.40739
3358,383,67.0341,10378.16772
3359,383,68.1997,10322.86865
3360,383,46.6084,13627.67476
3361,383,48.5869,6959.890692
3362,383,67.4868,10025.77306
3363,383,55.8155,10839.53696
3364,383,158.8659,14025.33319
3365,383,85.8295,11187.89625
3366,383,134.5962,10405.9964
3367,383,136.1837,9964.941352
3368,383,137.6359,9413.0376
3369,383,152.9123,10433.90724
3370,383,75.5619,10028.85763
3371,383,74.4111,11255.43073
3372,383,97.2819,15628.83477
3373,383,68.522,22804.78999
3374,383,32.0144,20225.21616
3375,383,41.5521,10376.56073
3376,383,76.9125,13104.80322
3377,383,55.472,12445.51452
3378,383,81.9595,13006.53643
3379,383,111.7734,10572.8093
3380,383,107.0875,12367.47564
3381,383,130.8576,11394.44444
3382,383,120.1679,10329.32315
3383,383,104.3662,9900.253261
3384,383,67.8578,10066.15094
3385,383,44.8742,11705.2845
3386,383,63.2408,12578.99351
3387,383,76.662,10455.4874
3388,383,73.5546,11289.21914
3389,383,53.48,10628.43219
3390,383,49.3468,9809.55023
3391,383,48.5705,10385.46626
3392,383,57.741,12760.28073
3393,383,65.6266,8967.902497
3394,383,83.8936,13133.41816
3395,383,141.888,11135.24073
3396,383,84.3719,10427.78304
3397,383,131.7153,9068.033165
3398,383,104.6504,10428.23941
3399,383,102.0227,10400.50054
3400,383,100.663,10323.50193
3401,383,115.1592,10799.14523
3402,383,98.8879,11641.73948
3403,383,105.4639,10716.26673
3404,383,81.2017,9429.825016
3405,383,56.89,11626.25733
3406,383,108.7261,11494.02684
3407,383,78.3464,10345.86981
3408,383,85.3726,9682.37929
3409,383,71.0933,11422.24601
3410,383,107.3669,11682.31976
3411,383,106.7112,10196.27939
3412,383,62.4398,11218.14942
3413,383,88.3776,10859.26757
3414,383,59.5501,13344.15748
3415,383,74.136,10434.14336
3416,383,72.5432,11130.59266
3417,383,82.3482,10326.42059
3418,383,111.597,11087.71858
3419,383,62.2415,11425.25204
3420,383,50.5792,10328.37607
3421,383,107.8714,10288.75744
3422,383,101.1445,12085.24317
3423,383,106.9696,11524.96248
3424,383,104.6254,10104.11738
3425,383,114.9829,11078.62869
3426,383,80.2447,9971.794569
3427,383,75.3505,10856.78763
3428,383,76.5312,11722.62867
3429,383,65.8589,12113.82551
3430,383,75.165,10347.23072
3431,383,71.1683,10206.11752
3432,383,45.0561,8031.247499
3433,383,43.3959,6320.422702
3434,383,29.2408,7368.681666
3435,383,47.799,7542.4959
3436,383,46.6604,9888.797072
3437,383,35.7385,8967.235838
3438,383,31.7727,6679.522756
3439,383,34.2702,6755.515226
3440,383,43.7167,8411.83896
3441,383,37.3497,9186.942003
3442,383,35.0182,38735.24052
3443,383,42.1198,37565.38992
3444,383,50.4453,13107.46978
3445,383,68.5363,11173.81036
3446,383,64.9248,10495.27204
3447,383,39.8807,9666.677175
3448,383,41.518,12888.38629
3449,383,29.3901,8419.481473
3450,383,38.3042,9240.221827
3451,383,40.3731,15742.5475
3452,383,64.6846,19252.91652
3453,383,71.8476,6637.104303
3454,383,82.5035,7416.642569
3455,383,90.5843,7705.761502
3456,383,95.646,13883.20266
3457,383,99.3601,9933.980679
3458,383,64.8133,10107.78417
3459,383,102.7338,11370.77769
3460,383,72.775,10822.35505
3461,383,64.4267,12271.26195
3462,383,43.6061,12787.64673
3463,383,38.884,12272.48754
3464,383,34.3259,10825.15796
3465,383,52.7128,7457.205445
3466,383,91.87,13409.04321
3467,383,83.3886,12240.16134
3468,383,93.397,8301.809586
3469,383,87.8772,11621.27152
3470,383,95.2147,10855.87912
3471,383,126.6632,8196.951544
3472,383,68.7397,10827.37883
3473,383,91.7385,19766.22233
3474,383,81.4633,11310.73213
3475,383,102.4893,9993.881244
3476,383,103.5445,10064.49088
3477,383,69.9075,12042.32781
3478,383,80.9965,10631.65728
3479,383,84.4393,6505.741318
3480,383,86.5376,10090.56575
3481,383,144.0725,7476.015872
3482,383,193.2047,6625.042029
3483,383,221.5813,11446.58018
3484,383,193.9389,20218.52322
3485,383,102.5676,30484.80702
3486,383,268.031,33231.67715
3487,383,109.7278,14282.87132
3488,383,22.3182,8917.832551
3489,383,21.5423,10111.04751
3490,383,26.8419,8997.2997
3491,383,37.355,7625.544602
3492,383,129.1706,14846.32879
3493,383,81.0298,15248.65397
3494,383,64.766,12772.62189
3495,383,61.5751,12737.27556
3496,383,67.0144,11555.86211
3497,383,200.7568,11698.04897
3498,383,133.0329,12441.72676
3499,383,107.0303,12031.10098
3500,383,72.9092,11828.17169
3501,383,80.9458,12272.63039
3502,383,93.0017,12253.35024
3503,383,85.849,10642.87092
3504,383,99.0453,12961.57084
3505,383,80.281,12516.37778
3506,383,93.4018,13507.16444
3507,383,162.2931,13639.38963
3508,383,52.9236,12745.97416
3509,383,56.6002,12664.12493
3510,383,161.7802,12186.96581
3511,383,174.1968,12215.0854
3512,383,182.7974,12653.2881
3513,383,115.8546,11588.43789
3514,383,194.2958,11400.4142
3515,383,148.516,12920.03455
3516,383,82.5907,12121.3051
3517,383,95.3977,12607.16484
3518,383,148.9055,12187.96066
3519,383,96.7104,11194.32125
3520,383,72.725,12965.65501
3521,383,65.8504,11884.61922
3522,383,70.762,14363.23426
3523,383,81.4485,11386.33761
3524,383,78.6224,11777.12359
3525,383,64.9956,12285.23274
3526,383,53.9269,12835.6134
3527,383,100.7544,11442.87888
3528,383,52.6806,13057.14088
3529,383,74.5889,12378.62771
3530,383,48.4195,11572.15367
3531,383,53.479,12315.62537
3532,383,32.3202,14419.58358
3533,383,63.8005,14390.52206
3534,383,71.1701,17795.94605
3535,383,55.8122,9140.387124
3536,383,64.8238,17484.0261
3537,383,84.3557,13134.53774
3538,383,226.8421,12537.0647
3539,383,168.8125,12571.52663
3540,383,112.9537,12880.81711
3541,383,126.1575,12744.04849
3542,383,107.1461,13447.52635
3543,383,94.0692,11263.09431
3544,383,88.3102,12363.94345
3545,383,94.5721,12292.37507
3546,383,89.6745,12375.12162
3547,383,80.6838,14380.61329
3548,383,89.5715,12750.42104
3549,383,74.8565,13090.29178
3550,383,106.3979,12011.11676
3551,383,136.5239,12335.1282
3552,383,87.2292,12539.91642
3553,383,75.1021,11322.56175
3554,383,72.3545,13031.74103
3555,383,64.214,12263.37991
3556,383,141.2417,12832.24234
3557,383,125.5178,13803.14866
3558,383,96.6134,17307.81459
3559,383,95.973,19655.88382
3560,383,98.877,15782.89507
3561,383,69.9913,13037.69421
3562,383,72.6405,13541.4787
3563,384,85.6081,12477.9612
3564,384,134.9565,11540.01564
3565,384,131.9722,12083.8926
3566,384,105.4183,10636.70411
3567,384,68.5368,11390.2607
3568,384,111.6368,12799.55037
3569,384,103.8686,10842.40519
3570,384,106.3679,11290.16961
3571,384,164.5584,10578.26241
3572,384,97.0091,11211.4644
3573,384,162.1432,11783.12162
3574,384,37.4219,13008.88106
3575,384,55.9769,13313.63388
3576,384,71.717,14324.64029
3577,384,89.2142,13662.05128
3578,384,85.8741,13409.85105
3579,384,144.6674,12477.65139
3580,384,91.669,13230.34217
3581,384,66.5185,14155.81494
3582,384,65.3631,14943.03513
